3ff79e30 4031bedb 410f6c19 
40193a9a 4041ae6c 410e3249 
401a746a 4049094d 4107c2c5 
400f6c19 4050642d 41077451 
3fedcfaf 403a538c 410d9561 
3fc1ae6c 4036a61c 41167886 
3fda32ae 4030850b 410fba8d 
40131989 4031bedb 41077451 
402b9dcb 403e00fc 4105ec0d 
402442ea 4031bedb 410a84d9 
4010a5e9 402f4b3b 410ad34d 
40158d2a 4031bedb 410a3665 
402a63fb 402f4b3b 4107c2c5 
402b9dcb 4037dfec 4108ae21 
400cf879 4037dfec 410a84d9 
3fe18d8e 4027f05b 41131989 
3fe674cf 4026b68b 410cf879 
3feb5c0f 4030850b 410b21c1 
3fd54b6e 4020957a 410c0d1d 
3fcb7ced 402442ea 41127ca1 
3fbcc72c 401f5baa 4110f45d 
3fa442ea 40193a9a 41105775 
3f9f5baa 4023091a 410f6c19 
3f931989 40193a9a 4110f45d 
3f7ef910 400cf879 4112cb15 
3f752a90 400bbea9 4117156e 
3f6b5c0f 400f6c19 41158d2a 
3f894b09 3ffc8570 4114f041 
3f81f028 4000b658 411404e5 
3f356c4c 4001f028 41145359 
3f618d8e 3fe674cf 4115db9e 
3fa92a2b 4006d769 4115db9e 
3ff52a90 400bbea9 410d9561 
3fcdf08d 40193a9a 41028d10 
3f90a5e9 40158d2a 41085fad 
3f90a5e9 400329f8 4119d782 
3f7a11d0 3fedcfaf 411d84f2 
3f752a90 3fdf19ee 411ce80a 
3f894b09 3fda32ae 4114a1cd 
3fa1cf4a 3fedcfaf 41127ca1 
3f90a5e9 3ff2b6ef 410f6c19 
3f6674cf 3ffa11d0 41127ca1 
3f1800ca 3ffa11d0 410d46ed 
3f094b09 3fe674cf 41105775 
3f44220c 40059d99 410c0d1d 
3f7ef910 40081139 41085fad 
3f0463c8 4000b658 410d9561 
3e30850b 3fd7bf0e 41167886 
3d9ce80a 3fc1ae6c 411bae3a 
3e57bf0e 3fc9094d 4123091a 
3eba538c 3fe4012f 411e704e 
3ecdf08d 3fe4012f 41184f3e 
3e894b09 40059d99 4110a5e9 
3e7ef910 4006d769 410c5b91 
3deb5c0f 40059d99 4112cb15 
3e931989 401a746a 412704ff 
3d6b5c0f 40158d2a 4123f476 
be7ef910 4021cf4a 4117156e 
bf30850b 4032f8ab 410c0d1d 
bf0463c8 4047cf7d 4104b23c 
be44220c 405b6c7e 4101a1b4 
bdeb5c0f 40618d8e 41028d10 
be931989 4057bf0e 410688f5 
bf094b09 4050642d 410a3665 
bf3a538c 4049094d 410a84d9 
bef52a90 404f2a5d 410a84d9 
becdf08d 4056853e 410bbea9 
beba538c 40618d8e 41077451 
bf356c4c 405f19ee 410725dd 
bf1800ca 405f19ee 41063a81 
befef910 406c95df 410caa05 
beb0850b 4062c75e 410fba8d 
bef52a90 40618d8e 410f1da5 
bf5ca64e 4058f8de 410ad34d 
bf3a538c 4057bf0e 41059d99 
bec4220c 406b5c0f 41041554 
bdeb5c0f 406674cf 41023e9c 
be9ce80a 4068e86f 410463c8 
bf0463c8 406c95df 4108ae21 
bf094b09 406b5c0f 410688f5 
befef910 4070434f 41063a81 
be931989 406b5c0f 410725dd 
bdeb5c0f 406c95df 410cf879 
bdeb5c0f 406f097f 410c5b91 
be6b5c0f 406a223f 410a3665 
be6b5c0f 406dcfaf 4109997d 
beb0850b 4068e86f 4108fc95 
be094b09 4070434f 410ad34d 
3d1ce80a 406c95df 410e80bd 
3d6b5c0f 40653aff 4104b23c 
3e094b09 4073f0c0 41063a81 
3e094b09 407a11d0 41094b09 
be30850b 407c8570 410a3665 
bdeb5c0f 4068e86f 4109e7f1 
3e094b09 4078d800 4109997d 
3e57bf0e 40828d10 410b7035 
3e57bf0e 40766460 41081139 
be6b5c0f 407a11d0 4106d769 
be894b09 407ef910 410a84d9 
be894b09 40779e30 410c0d1d 
